127.0.0.1 - - [12/Sep/2018:11:15:47 +0530] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/colors.min.js HTTP/1.1" 200 7898
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/draggable.min.js HTTP/1.1" 200 6211
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/froala_editor.min.js HTTP/1.1" 200 195956
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/code_beautifier.min.js HTTP/1.1" 200 45814
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/emoticons.min.js HTTP/1.1" 200 8913
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/font_family.min.js HTTP/1.1" 200 2961
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/file.min.js HTTP/1.1" 200 9949
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/image_manager.min.js HTTP/1.1" 200 9184
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/font_size.min.js HTTP/1.1" 200 2201
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/image.min.js HTTP/1.1" 200 44363
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/lists.min.js HTTP/1.1" 200 5209
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/line_breaker.min.js HTTP/1.1" 200 5558
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/paragraph_format.min.js HTTP/1.1" 200 4074
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/link.min.js HTTP/1.1" 200 17115
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/paragraph_style.min.js HTTP/1.1" 200 2101
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/video.min.js HTTP/1.1" 200 33928
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/url.min.js HTTP/1.1" 200 2736
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/table.min.js HTTP/1.1" 200 48239
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/char_counter.min.js HTTP/1.1" 200 1867
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/inline_style.min.js HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/save.min.js HTTP/1.1" 200 1919
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/entities.min.js HTTP/1.1" 200 2911
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/quote.min.js HTTP/1.1" 200 1515
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/fullscreen.min.js HTTP/1.1" 200 3607
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:21 +0530] "GET /acitivity-portal/resources/js/plugins/quick_insert.min.js HTTP/1.1" 200 7122
0:0:0:0:0:0:0:1 - - [12/Sep/2018:11:16:23 +0530] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:03 +0530] "GET /acitivity-portal/ HTTP/1.1" 200 10637
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/froala_style.css HTTP/1.1" 200 8582
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/code_view.css HTTP/1.1" 200 2856
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/draggable.css HTTP/1.1" 200 868
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/colors.css HTTP/1.1" 200 3874
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/emoticons.css HTTP/1.1" 200 897
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/froala_editor.css HTTP/1.1" 200 33201
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/char_counter.css HTTP/1.1" 200 1288
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:04 +0530] "GET /acitivity-portal/resources/css/plugins/image_manager.css HTTP/1.1" 200 8311
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/image.css HTTP/1.1" 200 4938
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/table.css HTTP/1.1" 200 4078
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/video.css HTTP/1.1" 200 5095
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/line_breaker.css HTTP/1.1" 200 681
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/fullscreen.css HTTP/1.1" 200 566
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/file.css HTTP/1.1" 200 3009
0:0:0:0:0:0:0:1 - - [12/Sep/2018:14:22:05 +0530] "GET /acitivity-portal/resources/css/plugins/quick_insert.css HTTP/1.1" 200 1593
